,uzfcell,grdcode,row,col,hru_id,weight
5117,3020,4747,59,49,115,0.028829626569585293
5064,3021,4748,59,50,115,0.028896979561570946
4935,3022,4749,59,51,113,0.00820990240004472
5066,3022,4749,59,51,115,0.012809218730643385
5275,3022,4749,59,51,121,0.025663837621645726
4936,3023,4750,59,52,113,0.024643528451330936
4937,3024,4751,59,53,113,0.01643895419445895
4788,3024,4751,59,53,108,0.006196461114756938
4813,3025,4752,59,54,108,0.01858495896783212
4814,3026,4753,59,55,108,0.018583519173961675
4815,3027,4754,59,56,108,0.018594693627556686
4816,3028,4755,59,57,108,0.018584553961246444
5293,3029,4756,59,58,122,0.004296568372840246
4743,3029,4756,59,58,108,0.016522971212167555
4745,3030,4757,59,59,108,0.006213793705725898
5294,3030,4757,59,59,122,0.025832219747141633
4747,3031,4758,59,60,108,0.002055329664872307
5295,3031,4758,59,60,122,0.004320195376012377
5333,3031,4758,59,60,123,0.015548757091355869
5334,3032,4759,59,61,123,0.01998896829802864
5335,3033,4760,59,62,123,0.019999870258632164
5369,3034,4761,59,63,123,0.015552228463352821
4704,3034,4761,59,63,106,0.011089054537893219
5370,3035,4762,59,64,123,2.6143726518485216e-08
4705,3035,4762,59,64,106,0.01665377900874483
4265,3035,4762,59,64,93,0.00917037265689753
4216,3036,4763,59,65,93,0.013760794179415739
4217,3037,4764,59,66,93,0.013753287809094772
5154,3038,4765,59,67,117,0.015209866834086747
4218,3038,4765,59,67,93,0.007636801853751639
5155,3039,4766,59,68,117,0.03422086662616066
5156,3040,4767,59,69,117,0.03420028667040758
5157,3041,4768,59,70,117,0.034200289413423825
4615,3042,4769,59,71,105,0.007909807761585416
5158,3042,4769,59,71,117,0.015213298758351791
4616,3043,4770,59,72,105,0.014232110149025826
4588,3044,4771,59,73,105,0.014232111290533865
4589,3045,4772,59,74,105,0.014255757155436286
4590,3046,4773,59,75,105,0.014242991609997367
4591,3047,4774,59,76,105,0.014227380047836002
5235,3048,4811,60,32,119,0.0547739507157721
5236,3049,4812,60,33,119,0.048734951156606345
4931,3049,4812,60,33,112,0.002425241454310359
4916,3050,4813,60,34,112,0.021784743650179936
4918,3051,4814,60,35,112,0.02178549981859574
4920,3052,4815,60,36,112,0.02177894548602415
4921,3053,4816,60,37,112,0.021783791587472148
4922,3054,4817,60,38,112,0.021785498206255364
4924,3055,4818,60,39,112,0.014514199445380833
5058,3055,4818,60,39,114,0.006803539278506269
5059,3056,4819,60,40,114,0.02040059957318045
5060,3057,4820,60,41,114,0.02040246196221555
5061,3058,4821,60,42,114,0.020396312278306294
5062,3059,4822,60,43,114,0.020400599636079993
5048,3060,4823,60,44,114,0.020402459068203784
5260,3061,4824,60,45,120,0.026069140835194626
5049,3061,4824,60,45,114,0.006800297172443543
5261,3062,4825,60,46,120,0.03911633281144529
5109,3063,4826,60,47,115,0.012774124224888014
5262,3063,4826,60,47,120,0.021791463201910534
5110,3064,4827,60,48,115,0.028828016566825987
5263,3064,4827,60,48,120,1.0421449070561426e-09
5111,3065,4828,60,49,115,0.02883669409354012
5112,3066,4829,60,50,115,0.02881794984342577
5288,3066,4829,60,50,121,8.391139098009225e-05
4987,3067,4830,60,51,113,0.002744496236376906
5114,3067,4830,60,51,115,0.0064043753841949306
5289,3067,4830,60,51,121,0.07685212908582181
4988,3068,4831,60,52,113,0.024649564288407998
4807,3069,4832,60,53,108,0.0020531692776161493
4981,3069,4832,60,53,113,0.02197335496752218
4982,3070,4833,60,54,113,2.7485524117021294e-06
4808,3070,4833,60,54,108,0.0185810413871177
4809,3071,4834,60,55,108,0.018590141732663133
4810,3072,4835,60,56,108,0.018623007165816864
4811,3073,4836,60,57,108,0.016520989169016998
5325,3073,4836,60,57,122,0.004302870613658619
5326,3074,4837,60,58,122,0.034450302723507194
4812,3074,4837,60,58,108,0.0020768339397676753
5327,3075,4838,60,59,122,0.03885069618273031
5393,3076,4839,60,60,123,0.019983731340030855
5328,3076,4839,60,60,122,1.014392405491244e-05
5394,3077,4840,60,61,123,0.020001997822348145
5395,3078,4841,60,62,123,0.02002218267170436
5367,3079,4842,60,63,123,0.01998784505926952
4702,3079,4842,60,63,106,8.177580643135844e-10
5368,3080,4843,60,64,123,0.008861426408472668
4261,3080,4843,60,64,93,0.007663227795944302
4703,3080,4843,60,64,106,8.773395998673664e-06
4262,3081,4844,60,65,93,0.013776909987024643
4263,3082,4845,60,66,93,0.013753287809066718
5195,3083,4846,60,67,117,0.022821460091799937
4264,3083,4846,60,67,93,0.004585615277472178
5196,3084,4847,60,68,117,0.0342590368835043
5151,3085,4848,60,69,117,0.03420028667040758
4612,3086,4849,60,70,105,5.532156865390857e-06
5152,3086,4849,60,70,117,0.03421122737358836
5153,3087,4850,60,71,117,2.711776494482056e-05
4613,3087,4850,60,71,105,0.014245266829818304
4614,3088,4851,60,72,105,0.01423211326614158
4650,3089,4852,60,73,105,0.014241390741747673
4651,3090,4853,60,74,105,0.014257358023667581
4652,3091,4854,60,75,105,0.0142313168271857
4653,3092,4855,60,76,105,0.014237043391762719
5234,3093,4893,61,33,119,0.05482095106869882
4930,3093,4893,61,33,112,8.76115063910491e-06
4911,3094,4894,61,34,112,0.021832516616437134
4912,3095,4895,61,35,112,0.021777726789259877
4913,3096,4896,61,36,112,0.02177772201948848
4914,3097,4897,61,37,112,0.02180045828451634
4915,3098,4898,61,38,112,0.02176806283199956
5053,3099,4899,61,39,114,6.439291049744986e-09
4917,3099,4899,61,39,112,0.021777719913440144
4919,3100,4900,61,40,112,0.007251235683782198
5054,3100,4900,61,40,114,0.013625620409036086
5055,3101,4901,61,41,114,0.020386130388124195
5056,3102,4902,61,42,114,0.02039517378124611
5057,3103,4903,61,43,114,0.020416413459221783
5046,3104,4904,61,44,114,0.020386043173799627
5047,3105,4905,61,45,114,0.013588369090577502
5256,3105,4905,61,45,120,0.01305143228677836
5257,3106,4906,61,46,120,0.03914683021805957
5105,3107,4907,61,47,115,2.945479657172431e-07
5258,3107,4907,61,47,120,0.0391055055182652
5259,3108,4908,61,48,120,0.004336598795574593
5106,3108,4908,61,48,115,0.02563117178471227
5107,3109,4909,61,49,115,0.02889956219793278
5108,3110,4910,61,50,115,0.003196962086078138
5285,3110,4910,61,50,121,0.10252216930718318
4985,3111,4911,61,51,113,8.592573614694582e-09
5286,3111,4911,61,51,121,0.11531899231941783
4986,3112,4912,61,52,113,0.016492226395781615
5287,3112,4912,61,52,121,0.03841720714080737
4979,3113,4913,61,53,113,0.024641565315456034
4802,3113,4913,61,53,108,4.416125299396255e-07
4980,3114,4914,61,54,113,1.4192144173724887e-06
4803,3114,4914,61,54,108,0.018583884617993453
4804,3115,4915,61,55,108,0.018627559060699204
4805,3116,4916,61,56,108,0.016516237759680186
5320,3116,4916,61,56,122,0.004314952613355249
4806,3117,4917,61,57,108,0.0020678983019295437
5321,3117,4917,61,57,122,0.03445725981702749
5322,3118,4918,61,58,122,0.03886104761773468
5389,3119,4919,61,59,123,9.802744136344404e-07
5323,3119,4919,61,59,122,0.03877026490132921
5390,3120,4920,61,60,123,0.01998613948760798
5324,3120,4920,61,60,122,1.144656016696094e-06
5391,3121,4921,61,61,123,0.020037453580074006
5392,3122,4922,61,62,123,0.019987849764070528
5363,3123,4923,61,63,123,0.01998784538631912
5365,3124,4924,61,64,123,0.013378518317103839
4257,3124,4924,61,64,93,0.004581127616877097
4258,3125,4925,61,65,93,0.013745536749454449
5366,3125,4925,61,65,123,1.1264723266569905e-05
5188,3126,4926,61,66,117,8.666096683422986e-06
4259,3126,4926,61,66,93,0.01374980282886982
5190,3127,4927,61,67,117,0.030467955969933295
4260,3127,4927,61,67,93,0.0015342827109490846
5191,3128,4928,61,68,117,0.034200286670477344
5192,3129,4929,61,69,117,0.034200294160951945
5193,3130,4930,61,70,117,0.03428325985356692
5194,3131,4931,61,71,117,1.5126656700108755e-05
4664,3131,4931,61,71,105,0.014225815340860877
4665,3132,4932,61,72,105,0.0142313168271857
4646,3133,4933,61,73,105,0.014241465639733681
4647,3134,4934,61,74,105,0.01423131568570669
4648,3135,4935,61,75,105,0.014232419487482086
4649,3136,4936,61,76,105,0.014239876713095411
4909,3137,4975,62,34,112,0.021754338016235386
4910,3138,4976,62,35,112,0.02177321753744761
5253,3139,4988,62,47,120,0.03910050381171658
5102,3140,4989,62,48,115,0.009655125062569528
5254,3140,4989,62,48,120,0.026091599584559408
5255,3141,4990,62,49,120,7.54557523652299e-06
5103,3141,4990,62,49,115,0.028831127570291284
5104,3142,4991,62,50,115,0.012808395573368006
5282,3142,4991,62,50,121,0.06408774075941157
5283,3143,4992,62,51,121,0.11534726112826083
4984,3144,4993,62,52,113,0.016416980600399707
5284,3144,4993,62,52,121,0.038524241600028285
4977,3145,4994,62,53,113,0.02464352497579031
4798,3145,4994,62,53,108,1.130623412677179e-09
4978,3146,4995,62,54,113,0.008198071899329924
4799,3146,4995,62,54,108,0.012406239270936585
4800,3147,4996,62,55,108,0.016512847337070487
5315,3147,4996,62,55,122,0.00433371030173084
5316,3148,4997,62,56,122,0.03446644203278661
4801,3148,4997,62,56,108,0.0020624569745037622
5317,3149,4998,62,57,122,0.03878082295007345
5318,3150,4999,62,58,122,0.0387829871181908
5319,3151,5000,62,59,122,0.038760997152189156
5385,3151,5000,62,59,123,3.7785273382369102e-06
5386,3152,5001,62,60,123,0.01999497999428604
5387,3153,5002,62,61,123,0.019993858562374765
5388,3154,5003,62,62,123,0.01998784538633405
5358,3155,5004,62,63,123,0.01999385708257652
5359,3156,5005,62,64,123,0.019993858562415534
5360,3157,5006,62,65,123,0.019985902629458912
4255,3157,5006,62,65,93,1.3367771478850555e-06
5361,3158,5007,62,66,123,0.013299378406120279
4256,3158,5007,62,66,93,0.001545970839597105
5183,3158,5007,62,66,117,0.007610259099595024
5184,3159,5008,62,67,117,0.011348503141894204
5424,3159,5008,62,67,124,0.0024295130362652732
5362,3159,5008,62,67,123,0.011126257509020916
5364,3160,5009,62,68,123,1.4494217912847676e-06
5185,3160,5009,62,68,117,0.026594037885596274
5425,3160,5009,62,68,124,0.004830359003970793
5186,3161,5010,62,69,117,0.03421057554051577
5187,3162,5011,62,70,117,0.026600494341911213
4661,3162,5011,62,70,105,0.0031668587713826394
5189,3163,5012,62,71,117,3.629899498278121e-06
4662,3163,5012,62,71,105,0.01422980513901431
4663,3164,5013,62,72,105,0.014237186223639006
4642,3165,5014,62,73,105,0.014261560566139912
4643,3166,5015,62,74,105,0.014232907729508144
4644,3167,5016,62,75,105,0.014240911324198885
4645,3168,5017,62,76,105,0.014257351174874896
5250,3169,5069,63,47,120,0.03910562785906379
5251,3170,5070,63,48,120,0.039129439050513054
5252,3171,5071,63,49,120,0.0217603879935943
5098,3171,5071,63,49,115,0.012788351960427909
5279,3172,5072,63,50,121,7.225920780925465e-08
5099,3172,5072,63,50,115,0.028827374998285735
5100,3173,5073,63,51,115,0.019247968303279163
5280,3173,5073,63,51,121,0.03860654330186754
5101,3174,5074,63,52,115,1.0186906841294587e-05
4983,3174,5074,63,52,113,0.013681168549213545
5281,3174,5074,63,52,121,0.051251002388291673
4974,3175,5075,63,53,113,0.024642156300549774
4796,3176,5076,63,54,108,0.006208844060874512
4975,3176,5076,63,54,113,0.016470792020855853
5310,3177,5077,63,55,122,0.034467582665588095
4976,3177,5077,63,55,113,5.104122449773041e-09
4797,3177,5077,63,55,108,0.002060867519724076
5311,3178,5078,63,56,122,0.038771329839272575
5312,3179,5079,63,57,122,0.03886538982682143
5313,3180,5080,63,58,122,0.038766993011944494
5314,3181,5081,63,59,122,0.02585073549419845
5382,3181,5081,63,59,123,0.006661782543785745
5383,3182,5082,63,60,123,0.02003521768356825
5384,3183,5083,63,61,123,0.019988962748825986
5352,3184,5084,63,62,123,0.01998784538635989
5353,3185,5085,63,63,123,0.020036337820656062
5354,3186,5086,63,64,123,0.019987849764070528
5355,3187,5087,63,65,123,0.01998784538631912
5356,3188,5088,63,66,123,0.017787395483688677
5420,3188,5088,63,66,124,0.0024445114228074005
5421,3189,5089,63,67,124,0.019319002319449528
5357,3189,5089,63,67,123,0.0022144492764910686
5180,3190,5090,63,68,117,1.1858674350956488e-05
5422,3190,5090,63,68,124,0.021715369772305558
5483,3190,5090,63,68,125,5.899943508794685e-06
5423,3191,5091,63,69,124,0.004824992109806945
5181,3191,5091,63,69,117,0.007644411205277276
5484,3191,5091,63,69,125,0.02286956980169419
5522,3192,5092,63,70,126,5.175879911764213e-06
5485,3192,5092,63,70,125,0.01828836605595218
4658,3192,5092,63,70,105,0.004742212710411666
5182,3192,5092,63,70,117,0.007571023638236971
4659,3193,5093,63,71,105,0.01423211326614158
4660,3194,5094,63,72,105,0.014265839060318202
4638,3195,5095,63,73,105,0.014232909705097462
4639,3196,5096,63,74,105,0.0142313168271857
4640,3197,5097,63,75,105,0.014267114916804473
4641,3198,5098,63,76,105,0.014231129822532081
5246,3199,5151,64,48,120,0.03908070820908705
5095,3200,5152,64,49,115,1.8673389754139633e-09
5247,3200,5152,64,49,120,0.03910590442797689
5096,3201,5153,64,50,115,4.8433637380930724e-05
5248,3201,5153,64,50,120,0.03911042133604971
5097,3202,5154,64,51,115,0.01919754500788456
5249,3202,5154,64,51,120,0.013091686507159228
5093,3203,5155,64,52,115,0.009609344852421478
5278,3203,5155,64,52,121,0.06400936469330049
4970,3203,5155,64,52,113,0.002749375154809816
4971,3204,5156,64,53,113,0.024685859430309567
4972,3205,5157,64,54,113,0.024659065203428438
5305,3206,5158,64,55,122,0.03445672792889552
4973,3206,5158,64,55,113,0.0027424168322767173
5306,3207,5159,64,56,122,0.038835769809375566
5307,3208,5160,64,57,122,0.03879661302934135
5308,3209,5161,64,58,122,0.03877132983919349
5379,3210,5162,64,59,123,0.013356810483148523
5309,3210,5162,64,59,122,0.01292754056812312
5380,3211,5163,64,60,123,0.020003127516459978
5381,3212,5164,64,61,123,0.019987849764070528
5347,3213,5165,64,62,123,0.02002217144993372
5348,3214,5166,64,63,123,0.020002008982419748
5349,3215,5167,64,64,123,0.01998784538633405
5350,3216,5168,64,65,123,0.013345501888669533
5416,3216,5168,64,65,124,0.007266143843639837
5417,3217,5169,64,66,124,0.021724163260056092
5351,3217,5169,64,66,123,3.860969039929661e-06
5478,3217,5169,64,66,125,7.940099551981811e-06
5479,3218,5170,64,67,125,0.004553719117117508
5418,3218,5170,64,67,124,0.01931719454619958
5480,3219,5171,64,68,125,0.027332409679915095
5419,3219,5171,64,68,124,0.007274246141254064
5520,3220,5172,64,69,126,0.004119259173821715
5481,3220,5172,64,69,125,0.03649437611581047
4656,3221,5173,64,70,105,0.0015864349816139822
5521,3221,5173,64,70,126,0.028664053551078927
5482,3221,5173,64,70,125,0.004557241887014761
4657,3222,5174,64,71,105,0.014235590448150398
4633,3223,5175,64,72,105,0.014237192018768982
4634,3224,5176,64,73,105,0.01423131568570669
5556,3225,5177,64,74,127,8.14153082924197e-06
4635,3225,5177,64,74,105,0.014234725743015167
5557,3226,5178,64,75,127,0.005296054092425793
4636,3226,5178,64,75,105,0.012634570870307341
5558,3227,5179,64,76,127,0.015686630087758682
4637,3227,5179,64,76,105,0.009489092136574612
5243,3228,5233,65,49,120,0.039125664417311475
5244,3229,5234,65,50,120,0.039172149602408696
5094,3230,5235,65,51,115,0.003202064385740536
5245,3230,5235,65,51,120,0.03476441184009297
4966,3231,5236,65,52,113,1.7278211859497363e-08
5239,3231,5236,65,52,120,0.004329482607586728
5276,3231,5236,65,52,121,0.07690075942440203
5092,3231,5236,65,52,115,0.006411291135479359
4967,3232,5237,65,53,113,0.013697219007772198
5277,3232,5237,65,53,121,0.05128601542299688
4968,3233,5238,65,54,113,0.024644068919675674
5300,3234,5239,65,55,122,0.017255645011510775
4969,3234,5239,65,55,113,0.013672879623357873
5301,3235,5240,65,56,122,0.03879464750641701
5302,3236,5241,65,57,122,0.03877132672986213
5303,3237,5242,65,58,122,0.0387670015031136
5376,3238,5243,65,59,123,0.013335547173507874
5304,3238,5243,65,59,122,0.01292986655406622
5377,3239,5244,65,60,123,0.019986731230082554
5378,3240,5245,65,61,123,0.01998896114568538
5343,3241,5246,65,62,123,0.019974418135672876
5410,3241,5246,65,62,124,2.766374241272752e-05
5411,3242,5247,65,63,124,0.012081880020007697
5344,3242,5247,65,63,123,0.008872571169522427
5412,3243,5248,65,64,124,0.014464831741061404
5345,3243,5248,65,64,123,0.006680264593898499
5346,3244,5249,65,65,123,1.2484133329781478e-05
5413,3244,5249,65,65,124,0.021725527869366105
5414,3245,5250,65,66,124,0.009647969999143455
5474,3245,5250,65,66,125,0.022832702423332518
5415,3246,5251,65,67,124,5.179649607464578e-06
5475,3246,5251,65,67,125,0.0410616957873175
5476,3247,5252,65,68,125,0.041151464997810666
5516,3247,5252,65,68,126,1.764604803671929e-05
5517,3248,5253,65,69,126,0.028676042985606057
5477,3248,5253,65,69,125,0.009122069656411545
4654,3249,5254,65,70,105,8.051771509454886e-09
5518,3249,5254,65,70,126,0.03686143312237726
4655,3250,5255,65,71,105,0.0031832942113363535
5519,3250,5255,65,71,126,0.02870974213467833
4630,3251,5256,65,72,105,0.014228380000315835
5508,3251,5256,65,72,126,7.603909145651458e-06
5552,3252,5257,65,73,127,0.010430178625015328
4631,3252,5257,65,73,105,0.011080766817214344
5553,3253,5258,65,74,127,0.03666422822346375
4632,3253,5258,65,74,105,0.0031854138868138487
5554,3254,5259,65,75,127,0.04709452405806638
5555,3255,5260,65,76,127,0.04707220761866132
5241,3256,5315,66,50,120,0.039088596747898996
5242,3257,5316,66,51,120,0.03910590714732163
5271,3258,5317,66,52,120,0.030429092764454425
5291,3258,5317,66,52,121,0.025783597371586427
4997,3259,5318,66,53,113,0.008208974948515977
5292,3259,5318,66,53,121,0.07697086302809715
5272,3259,5318,66,53,120,5.4596134546414454e-06
4998,3260,5319,66,54,113,0.024641617276555592
5331,3261,5320,66,55,122,3.271952954470953e-05
4999,3261,5320,66,55,113,0.024665050565357716
4965,3262,5321,66,56,113,8.487809675095938e-06
5296,3262,5321,66,56,122,0.03878327804952703
5297,3263,5322,66,57,122,0.03876430722935738
5371,3263,5322,66,57,123,2.507594895651796e-06
5298,3264,5323,66,58,122,0.021612418710577695
5372,3264,5323,66,58,123,0.008880793731478575
5373,3265,5324,66,59,123,0.01999365229583813
5427,3265,5324,66,59,124,2.2578568725171503e-06
5299,3265,5324,66,59,122,1.0852158931310943e-05
5428,3266,5325,66,60,124,0.0072321004454771465
5374,3266,5325,66,60,123,0.013335462542231523
5429,3267,5326,66,61,124,0.014482036206486592
5375,3267,5326,66,61,123,0.006698772244545916
5396,3268,5327,66,62,123,5.3503088117793916e-06
5450,3268,5327,66,62,124,0.021735596319943207
5451,3269,5328,66,63,124,0.02172602881108312
5469,3270,5329,66,64,125,0.009157464170759456
5407,3270,5329,66,64,124,0.016919213404289604
5470,3271,5330,66,65,125,0.013743858794421986
5408,3271,5330,66,65,124,0.014471183354014143
5471,3272,5331,66,66,125,0.04106762132842497
5409,3272,5331,66,66,124,2.0451527357889096e-06
5472,3273,5332,66,67,125,0.04114204129766773
5512,3274,5333,66,68,126,0.012277770356176025
5473,3274,5333,66,68,125,0.02742129165422465
5513,3275,5334,66,69,126,0.03686351176882461
5514,3276,5335,66,70,126,0.036926827278966345
5515,3277,5336,66,71,126,0.03688756788730654
5547,3278,5337,66,72,127,0.036628764826249896
5507,3278,5337,66,72,126,7.134927819127422e-06
4628,3278,5337,66,72,105,0.0031604474263772575
5548,3279,5338,66,73,127,0.047156797238258365
4629,3279,5338,66,73,105,4.3369923308061484e-06
5549,3280,5339,66,74,127,0.04712889389335601
5550,3281,5340,66,75,127,0.047089249577184945
5551,3282,5341,66,76,127,0.04718356384774072
5274,3283,5396,67,50,120,0.03908936437148475
5240,3284,5397,67,51,120,0.03913581194505381
5269,3285,5398,67,52,120,0.03917525153585909
4993,3286,5399,67,53,113,0.010951221926306712
5290,3286,5399,67,53,121,0.03837429175681015
